Tamanho,AVL_Media,RB_Media,B1_Media,B5_Media,B10_Media
281,0.00,7554.70,0.00,0.00,0.00
282,0.00,7648.60,0.00,0.00,0.00
283,0.00,7665.30,0.00,0.00,0.00
284,0.00,7709.60,0.00,0.00,0.00
285,0.00,7748.40,0.00,0.00,0.00
286,0.00,7816.70,0.00,0.00,0.00
287,0.00,7765.80,0.00,0.00,0.00
288,0.00,7792.20,0.00,0.00,0.00
289,0.00,7850.20,0.00,0.00,0.00
290,0.00,7851.00,0.00,0.00,0.00
291,0.00,7875.40,0.00,0.00,0.00
292,0.00,7946.50,0.00,0.00,0.00
293,0.00,7929.70,0.00,0.00,0.00
294,0.00,7929.10,0.00,0.00,0.00
295,0.00,7992.80,0.00,0.00,0.00
296,0.00,8038.80,0.00,0.00,0.00
297,0.00,8075.70,0.00,0.00,0.00
298,0.00,8046.70,0.00,0.00,0.00
299,0.00,8202.40,0.00,0.00,0.00
300,0.00,8169.60,0.00,0.00,0.00
301,0.00,8208.20,0.00,0.00,0.00
302,0.00,8300.10,0.00,0.00,0.00
303,0.00,8265.60,0.00,0.00,0.00
304,0.00,8279.30,0.00,0.00,0.00
305,0.00,8342.90,0.00,0.00,0.00
306,0.00,8387.30,0.00,0.00,0.00
307,0.00,8361.80,0.00,0.00,0.00
308,0.00,8418.50,0.00,0.00,0.00
309,0.00,8450.60,0.00,0.00,0.00
310,0.00,8517.50,0.00,0.00,0.00
311,0.00,8538.10,0.00,0.00,0.00
312,0.00,8579.10,0.00,0.00,0.00
313,0.00,8621.70,0.00,0.00,0.00
314,0.00,8579.00,0.00,0.00,0.00
315,0.00,8695.50,0.00,0.00,0.00
316,0.00,8711.70,0.00,0.00,0.00
317,0.00,8662.10,0.00,0.00,0.00
318,0.00,8778.00,0.00,0.00,0.00
319,0.00,8736.50,0.00,0.00,0.00
320,0.00,8811.40,0.00,0.00,0.00
321,0.00,8764.80,0.00,0.00,0.00
322,0.00,8861.30,0.00,0.00,0.00
323,0.00,8853.10,0.00,0.00,0.00
324,0.00,8907.80,0.00,0.00,0.00
325,0.00,8989.80,0.00,0.00,0.00
326,0.00,8955.60,0.00,0.00,0.00
327,0.00,9027.20,0.00,0.00,0.00
328,0.00,9005.40,0.00,0.00,0.00
329,0.00,9091.30,0.00,0.00,0.00
330,0.00,9139.20,0.00,0.00,0.00
331,0.00,9113.00,0.00,0.00,0.00
332,0.00,9126.10,0.00,0.00,0.00
333,0.00,9265.10,0.00,0.00,0.00
334,0.00,9281.20,0.00,0.00,0.00
335,0.00,9258.40,0.00,0.00,0.00
336,0.00,9217.90,0.00,0.00,0.00
337,0.00,9321.90,0.00,0.00,0.00
338,0.00,9359.30,0.00,0.00,0.00
