Tamanho,AVL_Media,RB_Media,B1_Media,B5_Media,B10_Media
234,0.00,1233.20,0.00,0.00,0.00
235,0.00,1250.60,0.00,0.00,0.00
236,0.00,1281.10,0.00,0.00,0.00
237,0.00,1266.10,0.00,0.00,0.00
238,0.00,1289.00,0.00,0.00,0.00
239,0.00,1271.70,0.00,0.00,0.00
240,0.00,1313.70,0.00,0.00,0.00
241,0.00,1281.00,0.00,0.00,0.00
242,0.00,1313.70,0.00,0.00,0.00
243,0.00,1314.20,0.00,0.00,0.00
244,0.00,1339.90,0.00,0.00,0.00
245,0.00,1284.90,0.00,0.00,0.00
246,0.00,1297.40,0.00,0.00,0.00
247,0.00,1308.40,0.00,0.00,0.00
248,0.00,1327.30,0.00,0.00,0.00
249,0.00,1288.90,0.00,0.00,0.00
250,0.00,1312.90,0.00,0.00,0.00
251,0.00,1324.30,0.00,0.00,0.00
252,0.00,1364.30,0.00,0.00,0.00
253,0.00,1362.70,0.00,0.00,0.00
254,0.00,1355.30,0.00,0.00,0.00
255,0.00,1325.90,0.00,0.00,0.00
256,0.00,1364.40,0.00,0.00,0.00
257,0.00,1391.70,0.00,0.00,0.00
258,0.00,1367.60,0.00,0.00,0.00
259,0.00,1387.40,0.00,0.00,0.00
260,0.00,1401.40,0.00,0.00,0.00
261,0.00,1409.40,0.00,0.00,0.00
262,0.00,1403.40,0.00,0.00,0.00
263,0.00,1415.00,0.00,0.00,0.00
264,0.00,1399.10,0.00,0.00,0.00
265,0.00,1431.20,0.00,0.00,0.00
266,0.00,1435.60,0.00,0.00,0.00
267,0.00,1418.30,0.00,0.00,0.00
268,0.00,1454.60,0.00,0.00,0.00
269,0.00,1436.20,0.00,0.00,0.00
270,0.00,1419.30,0.00,0.00,0.00
271,0.00,1457.00,0.00,0.00,0.00
272,0.00,1455.80,0.00,0.00,0.00
273,0.00,1481.70,0.00,0.00,0.00
274,0.00,1447.50,0.00,0.00,0.00
275,0.00,1496.00,0.00,0.00,0.00
276,0.00,1492.90,0.00,0.00,0.00
277,0.00,1461.40,0.00,0.00,0.00
278,0.00,1459.90,0.00,0.00,0.00
279,0.00,1493.40,0.00,0.00,0.00
280,0.00,1531.70,0.00,0.00,0.00
281,0.00,1513.20,0.00,0.00,0.00
282,0.00,1519.30,0.00,0.00,0.00
283,0.00,1528.50,0.00,0.00,0.00
284,0.00,1511.90,0.00,0.00,0.00
285,0.00,1535.10,0.00,0.00,0.00
286,0.00,1512.40,0.00,0.00,0.00
287,0.00,1575.80,0.00,0.00,0.00
288,0.00,1557.20,0.00,0.00,0.00
289,0.00,1561.80,0.00,0.00,0.00
290,0.00,1551.60,0.00,0.00,0.00
291,0.00,1545.40,0.00,0.00,0.00
292,0.00,1577.50,0.00,0.00,0.00
293,0.00,1566.50,0.00,0.00,0.00
294,0.00,1576.20,0.00,0.00,0.00
295,0.00,1581.80,0.00,0.00,0.00
296,0.00,1574.60,0.00,0.00,0.00
297,0.00,1609.60,0.00,0.00,0.00
298,0.00,1608.90,0.00,0.00,0.00
299,0.00,1624.50,0.00,0.00,0.00
300,0.00,1605.60,0.00,0.00,0.00
301,0.00,1592.50,0.00,0.00,0.00
302,0.00,1633.40,0.00,0.00,0.00
303,0.00,1633.40,0.00,0.00,0.00
304,0.00,1622.50,0.00,0.00,0.00
305,0.00,1620.70,0.00,0.00,0.00
306,0.00,1693.80,0.00,0.00,0.00
307,0.00,1591.50,0.00,0.00,0.00
308,0.00,1646.50,0.00,0.00,0.00
309,0.00,1673.90,0.00,0.00,0.00
310,0.00,1677.00,0.00,0.00,0.00
311,0.00,1659.20,0.00,0.00,0.00
312,0.00,1679.90,0.00,0.00,0.00
313,0.00,1684.00,0.00,0.00,0.00
314,0.00,1646.40,0.00,0.00,0.00
315,0.00,1721.20,0.00,0.00,0.00
316,0.00,1671.70,0.00,0.00,0.00
317,0.00,1707.90,0.00,0.00,0.00
318,0.00,1709.60,0.00,0.00,0.00
319,0.00,1701.50,0.00,0.00,0.00
320,0.00,1731.70,0.00,0.00,0.00
321,0.00,1722.90,0.00,0.00,0.00
322,0.00,1711.10,0.00,0.00,0.00
323,0.00,1729.20,0.00,0.00,0.00
324,0.00,1740.30,0.00,0.00,0.00
325,0.00,1757.80,0.00,0.00,0.00
326,0.00,1757.30,0.00,0.00,0.00
327,0.00,1733.40,0.00,0.00,0.00
328,0.00,1762.00,0.00,0.00,0.00
329,0.00,1752.10,0.00,0.00,0.00
330,0.00,1772.90,0.00,0.00,0.00
331,0.00,1763.80,0.00,0.00,0.00
332,0.00,1785.20,0.00,0.00,0.00
333,0.00,1774.90,0.00,0.00,0.00
334,0.00,1788.60,0.00,0.00,0.00
335,0.00,1787.50,0.00,0.00,0.00
336,0.00,1799.40,0.00,0.00,0.00
337,0.00,1812.30,0.00,0.00,0.00
338,0.00,1810.00,0.00,0.00,0.00
339,0.00,1808.40,0.00,0.00,0.00
340,0.00,1808.30,0.00,0.00,0.00
341,0.00,1831.50,0.00,0.00,0.00
342,0.00,1852.30,0.00,0.00,0.00
343,0.00,1861.60,0.00,0.00,0.00
344,0.00,1846.20,0.00,0.00,0.00
345,0.00,1843.80,0.00,0.00,0.00
346,0.00,1873.50,0.00,0.00,0.00
347,0.00,1860.30,0.00,0.00,0.00
348,0.00,1854.80,0.00,0.00,0.00
349,0.00,1824.90,0.00,0.00,0.00
350,0.00,1864.00,0.00,0.00,0.00
351,0.00,1892.80,0.00,0.00,0.00
352,0.00,1908.00,0.00,0.00,0.00
353,0.00,1900.80,0.00,0.00,0.00
354,0.00,1835.20,0.00,0.00,0.00
355,0.00,1878.40,0.00,0.00,0.00
356,0.00,1939.50,0.00,0.00,0.00
357,0.00,1940.60,0.00,0.00,0.00
358,0.00,1924.40,0.00,0.00,0.00
359,0.00,1909.90,0.00,0.00,0.00
360,0.00,1923.00,0.00,0.00,0.00
361,0.00,1907.80,0.00,0.00,0.00
362,0.00,1921.10,0.00,0.00,0.00
363,0.00,1934.00,0.00,0.00,0.00
364,0.00,1972.90,0.00,0.00,0.00
365,0.00,1916.20,0.00,0.00,0.00
366,0.00,1910.90,0.00,0.00,0.00
367,0.00,2005.60,0.00,0.00,0.00
368,0.00,1997.10,0.00,0.00,0.00
369,0.00,1959.60,0.00,0.00,0.00
370,0.00,2005.30,0.00,0.00,0.00
371,0.00,1969.40,0.00,0.00,0.00
372,0.00,2001.80,0.00,0.00,0.00
373,0.00,2002.30,0.00,0.00,0.00
374,0.00,2004.40,0.00,0.00,0.00
375,0.00,1989.40,0.00,0.00,0.00
376,0.00,2052.60,0.00,0.00,0.00
377,0.00,1997.20,0.00,0.00,0.00
378,0.00,2053.90,0.00,0.00,0.00
379,0.00,2014.70,0.00,0.00,0.00
380,0.00,2055.10,0.00,0.00,0.00
381,0.00,2031.10,0.00,0.00,0.00
382,0.00,2051.90,0.00,0.00,0.00
383,0.00,2036.40,0.00,0.00,0.00
384,0.00,2069.20,0.00,0.00,0.00
385,0.00,2029.10,0.00,0.00,0.00
386,0.00,2087.30,0.00,0.00,0.00
387,0.00,2096.40,0.00,0.00,0.00
388,0.00,2099.20,0.00,0.00,0.00
389,0.00,2079.20,0.00,0.00,0.00
390,0.00,2141.10,0.00,0.00,0.00
391,0.00,2109.50,0.00,0.00,0.00
392,0.00,2097.20,0.00,0.00,0.00
393,0.00,2094.50,0.00,0.00,0.00
394,0.00,2130.10,0.00,0.00,0.00
395,0.00,2113.40,0.00,0.00,0.00
396,0.00,2151.70,0.00,0.00,0.00
397,0.00,2144.40,0.00,0.00,0.00
398,0.00,2123.50,0.00,0.00,0.00
399,0.00,2144.10,0.00,0.00,0.00
400,0.00,2143.70,0.00,0.00,0.00
401,0.00,2169.40,0.00,0.00,0.00
402,0.00,2134.10,0.00,0.00,0.00
403,0.00,2153.00,0.00,0.00,0.00
404,0.00,2190.00,0.00,0.00,0.00
405,0.00,2199.50,0.00,0.00,0.00
406,0.00,2195.60,0.00,0.00,0.00
407,0.00,2187.20,0.00,0.00,0.00
408,0.00,2246.10,0.00,0.00,0.00
409,0.00,2197.00,0.00,0.00,0.00
410,0.00,2207.90,0.00,0.00,0.00
411,0.00,2233.20,0.00,0.00,0.00
412,0.00,2226.10,0.00,0.00,0.00
413,0.00,2243.00,0.00,0.00,0.00
414,0.00,2179.60,0.00,0.00,0.00
415,0.00,2219.10,0.00,0.00,0.00
416,0.00,2224.00,0.00,0.00,0.00
417,0.00,2226.30,0.00,0.00,0.00
418,0.00,2266.90,0.00,0.00,0.00
419,0.00,2260.40,0.00,0.00,0.00
420,0.00,2219.30,0.00,0.00,0.00
421,0.00,2296.60,0.00,0.00,0.00
422,0.00,2275.80,0.00,0.00,0.00
423,0.00,2225.10,0.00,0.00,0.00
424,0.00,2263.60,0.00,0.00,0.00
425,0.00,2311.50,0.00,0.00,0.00
426,0.00,2287.60,0.00,0.00,0.00
427,0.00,2315.60,0.00,0.00,0.00
428,0.00,2281.30,0.00,0.00,0.00
429,0.00,2328.60,0.00,0.00,0.00
430,0.00,2329.20,0.00,0.00,0.00
431,0.00,2312.60,0.00,0.00,0.00
432,0.00,2323.80,0.00,0.00,0.00
433,0.00,2312.80,0.00,0.00,0.00
434,0.00,2362.70,0.00,0.00,0.00
435,0.00,2376.00,0.00,0.00,0.00
436,0.00,2358.60,0.00,0.00,0.00
437,0.00,2377.50,0.00,0.00,0.00
438,0.00,2374.80,0.00,0.00,0.00
439,0.00,2324.00,0.00,0.00,0.00
440,0.00,2366.90,0.00,0.00,0.00
441,0.00,2407.50,0.00,0.00,0.00
442,0.00,2406.00,0.00,0.00,0.00
443,0.00,2411.60,0.00,0.00,0.00
444,0.00,2389.90,0.00,0.00,0.00
445,0.00,2352.50,0.00,0.00,0.00
446,0.00,2399.00,0.00,0.00,0.00
447,0.00,2433.00,0.00,0.00,0.00
448,0.00,2406.70,0.00,0.00,0.00
449,0.00,2384.70,0.00,0.00,0.00
450,0.00,2412.40,0.00,0.00,0.00
451,0.00,2367.90,0.00,0.00,0.00
452,0.00,2412.80,0.00,0.00,0.00
453,0.00,2444.50,0.00,0.00,0.00
454,0.00,2446.20,0.00,0.00,0.00
455,0.00,2417.30,0.00,0.00,0.00
456,0.00,2476.30,0.00,0.00,0.00
457,0.00,2464.90,0.00,0.00,0.00
458,0.00,2463.90,0.00,0.00,0.00
459,0.00,2451.50,0.00,0.00,0.00
460,0.00,2462.40,0.00,0.00,0.00
461,0.00,2460.00,0.00,0.00,0.00
462,0.00,2514.20,0.00,0.00,0.00
463,0.00,2493.10,0.00,0.00,0.00
464,0.00,2487.40,0.00,0.00,0.00
465,0.00,2492.40,0.00,0.00,0.00
466,0.00,2545.70,0.00,0.00,0.00
467,0.00,2534.90,0.00,0.00,0.00
468,0.00,2486.50,0.00,0.00,0.00
469,0.00,2551.10,0.00,0.00,0.00
470,0.00,2553.40,0.00,0.00,0.00
471,0.00,2572.00,0.00,0.00,0.00
472,0.00,2549.40,0.00,0.00,0.00
473,0.00,2554.10,0.00,0.00,0.00
474,0.00,2549.40,0.00,0.00,0.00
475,0.00,2537.30,0.00,0.00,0.00
476,0.00,2564.40,0.00,0.00,0.00
477,0.00,2589.50,0.00,0.00,0.00
478,0.00,2575.80,0.00,0.00,0.00
479,0.00,2574.70,0.00,0.00,0.00
480,0.00,2551.20,0.00,0.00,0.00
481,0.00,2604.00,0.00,0.00,0.00
482,0.00,2589.60,0.00,0.00,0.00
483,0.00,2587.10,0.00,0.00,0.00
484,0.00,2625.30,0.00,0.00,0.00
485,0.00,2589.60,0.00,0.00,0.00
486,0.00,2625.00,0.00,0.00,0.00
487,0.00,2628.30,0.00,0.00,0.00
488,0.00,2645.40,0.00,0.00,0.00
489,0.00,2619.00,0.00,0.00,0.00
490,0.00,2617.70,0.00,0.00,0.00
491,0.00,2635.70,0.00,0.00,0.00
492,0.00,2646.70,0.00,0.00,0.00
493,0.00,2657.70,0.00,0.00,0.00
494,0.00,2653.90,0.00,0.00,0.00
495,0.00,2656.70,0.00,0.00,0.00
496,0.00,2665.70,0.00,0.00,0.00
497,0.00,2698.90,0.00,0.00,0.00
498,0.00,2669.80,0.00,0.00,0.00
499,0.00,2722.20,0.00,0.00,0.00
500,0.00,2675.00,0.00,0.00,0.00
501,0.00,2681.10,0.00,0.00,0.00
502,0.00,2754.90,0.00,0.00,0.00
503,0.00,2652.90,0.00,0.00,0.00
504,0.00,2706.50,0.00,0.00,0.00
505,0.00,2744.50,0.00,0.00,0.00
506,0.00,2713.30,0.00,0.00,0.00
507,0.00,2709.20,0.00,0.00,0.00
508,0.00,2702.80,0.00,0.00,0.00
509,0.00,2780.50,0.00,0.00,0.00
510,0.00,2768.40,0.00,0.00,0.00
511,0.00,2736.00,0.00,0.00,0.00
512,0.00,2756.70,0.00,0.00,0.00
513,0.00,2716.90,0.00,0.00,0.00
514,0.00,2801.50,0.00,0.00,0.00
515,0.00,2766.20,0.00,0.00,0.00
516,0.00,2811.50,0.00,0.00,0.00
517,0.00,2792.20,0.00,0.00,0.00
518,0.00,2811.50,0.00,0.00,0.00
519,0.00,2822.10,0.00,0.00,0.00
520,0.00,2810.30,0.00,0.00,0.00
521,0.00,2770.90,0.00,0.00,0.00
522,0.00,2875.40,0.00,0.00,0.00
523,0.00,2808.80,0.00,0.00,0.00
524,0.00,2818.20,0.00,0.00,0.00
525,0.00,2845.70,0.00,0.00,0.00
526,0.00,2785.60,0.00,0.00,0.00
527,0.00,2829.30,0.00,0.00,0.00
528,0.00,2854.40,0.00,0.00,0.00
529,0.00,2813.70,0.00,0.00,0.00
530,0.00,2842.00,0.00,0.00,0.00
531,0.00,2847.20,0.00,0.00,0.00
532,0.00,2848.00,0.00,0.00,0.00
533,0.00,2838.60,0.00,0.00,0.00
534,0.00,2872.70,0.00,0.00,0.00
535,0.00,2868.30,0.00,0.00,0.00
536,0.00,2834.70,0.00,0.00,0.00
537,0.00,2907.00,0.00,0.00,0.00
538,0.00,2870.50,0.00,0.00,0.00
539,0.00,2916.00,0.00,0.00,0.00
540,0.00,2920.90,0.00,0.00,0.00
541,0.00,2962.80,0.00,0.00,0.00
542,0.00,2910.10,0.00,0.00,0.00
543,0.00,2916.50,0.00,0.00,0.00
544,0.00,2945.30,0.00,0.00,0.00
545,0.00,2914.50,0.00,0.00,0.00
546,0.00,2924.30,0.00,0.00,0.00
547,0.00,2935.90,0.00,0.00,0.00
548,0.00,2983.40,0.00,0.00,0.00
549,0.00,2952.10,0.00,0.00,0.00
550,0.00,2977.00,0.00,0.00,0.00
551,0.00,2923.40,0.00,0.00,0.00
552,0.00,2990.80,0.00,0.00,0.00
553,0.00,2935.60,0.00,0.00,0.00
554,0.00,2984.00,0.00,0.00,0.00
555,0.00,2957.40,0.00,0.00,0.00
556,0.00,2963.40,0.00,0.00,0.00
557,0.00,3003.60,0.00,0.00,0.00
558,0.00,3000.00,0.00,0.00,0.00
559,0.00,3005.40,0.00,0.00,0.00
560,0.00,2998.70,0.00,0.00,0.00
561,0.00,3027.50,0.00,0.00,0.00
562,0.00,3006.00,0.00,0.00,0.00
563,0.00,3025.30,0.00,0.00,0.00
564,0.00,3016.70,0.00,0.00,0.00
565,0.00,3055.10,0.00,0.00,0.00
566,0.00,3050.50,0.00,0.00,0.00
567,0.00,3001.10,0.00,0.00,0.00
568,0.00,3020.40,0.00,0.00,0.00
569,0.00,3099.90,0.00,0.00,0.00
570,0.00,3081.70,0.00,0.00,0.00
571,0.00,3058.00,0.00,0.00,0.00
572,0.00,3045.10,0.00,0.00,0.00
573,0.00,3055.50,0.00,0.00,0.00
574,0.00,3090.30,0.00,0.00,0.00
575,0.00,3072.50,0.00,0.00,0.00
576,0.00,3076.00,0.00,0.00,0.00
577,0.00,3072.00,0.00,0.00,0.00
578,0.00,3081.10,0.00,0.00,0.00
579,0.00,3120.60,0.00,0.00,0.00
580,0.00,3124.80,0.00,0.00,0.00
581,0.00,3104.30,0.00,0.00,0.00
582,0.00,3104.60,0.00,0.00,0.00
583,0.00,3139.70,0.00,0.00,0.00
584,0.00,3151.40,0.00,0.00,0.00
585,0.00,3110.20,0.00,0.00,0.00
586,0.00,3123.80,0.00,0.00,0.00
587,0.00,3141.10,0.00,0.00,0.00
588,0.00,3138.70,0.00,0.00,0.00
589,0.00,3145.10,0.00,0.00,0.00
590,0.00,3165.80,0.00,0.00,0.00
591,0.00,3152.20,0.00,0.00,0.00
592,0.00,3193.70,0.00,0.00,0.00
593,0.00,3162.10,0.00,0.00,0.00
594,0.00,3203.90,0.00,0.00,0.00
595,0.00,3168.90,0.00,0.00,0.00
596,0.00,3208.50,0.00,0.00,0.00
597,0.00,3206.30,0.00,0.00,0.00
598,0.00,3236.10,0.00,0.00,0.00
599,0.00,3224.20,0.00,0.00,0.00
600,0.00,3230.20,0.00,0.00,0.00
601,0.00,3218.00,0.00,0.00,0.00
602,0.00,3270.50,0.00,0.00,0.00
603,0.00,3261.70,0.00,0.00,0.00
604,0.00,3246.90,0.00,0.00,0.00
605,0.00,3268.00,0.00,0.00,0.00
606,0.00,3251.70,0.00,0.00,0.00
607,0.00,3225.20,0.00,0.00,0.00
