Tamanho,AVL_Media,RB_Media,B1_Media,B5_Media,B10_Media
200,131042.10,0.00,0.00,0.00,0.00
201,132444.90,0.00,0.00,0.00,0.00
202,133908.20,0.00,0.00,0.00,0.00
203,134183.50,0.00,0.00,0.00,0.00
204,136644.40,0.00,0.00,0.00,0.00
205,137295.70,0.00,0.00,0.00,0.00
206,137285.10,0.00,0.00,0.00,0.00
207,141480.10,0.00,0.00,0.00,0.00
208,140547.50,0.00,0.00,0.00,0.00
209,141563.30,0.00,0.00,0.00,0.00
210,144666.30,0.00,0.00,0.00,0.00
211,146971.20,0.00,0.00,0.00,0.00
212,147358.20,0.00,0.00,0.00,0.00
213,148963.70,0.00,0.00,0.00,0.00
214,148943.90,0.00,0.00,0.00,0.00
215,150235.00,0.00,0.00,0.00,0.00
216,153862.40,0.00,0.00,0.00,0.00
217,154440.50,0.00,0.00,0.00,0.00
218,154661.50,0.00,0.00,0.00,0.00
219,154886.20,0.00,0.00,0.00,0.00
220,156782.60,0.00,0.00,0.00,0.00
221,159588.30,0.00,0.00,0.00,0.00
222,160763.40,0.00,0.00,0.00,0.00
223,160946.70,0.00,0.00,0.00,0.00
224,163293.20,0.00,0.00,0.00,0.00
225,166748.30,0.00,0.00,0.00,0.00
226,166771.00,0.00,0.00,0.00,0.00
227,167645.40,0.00,0.00,0.00,0.00
228,168182.90,0.00,0.00,0.00,0.00
229,171437.20,0.00,0.00,0.00,0.00
230,171022.10,0.00,0.00,0.00,0.00
231,172151.70,0.00,0.00,0.00,0.00
232,175860.40,0.00,0.00,0.00,0.00
233,175271.80,0.00,0.00,0.00,0.00
234,178668.00,0.00,0.00,0.00,0.00
235,180327.50,0.00,0.00,0.00,0.00
236,179087.60,0.00,0.00,0.00,0.00
237,181666.70,0.00,0.00,0.00,0.00
238,184111.30,0.00,0.00,0.00,0.00
239,185403.90,0.00,0.00,0.00,0.00
240,186640.10,0.00,0.00,0.00,0.00
241,189493.40,0.00,0.00,0.00,0.00
242,189417.80,0.00,0.00,0.00,0.00
243,193167.10,0.00,0.00,0.00,0.00
244,193514.90,0.00,0.00,0.00,0.00
245,195008.80,0.00,0.00,0.00,0.00
246,198553.70,0.00,0.00,0.00,0.00
247,198170.60,0.00,0.00,0.00,0.00
248,200430.10,0.00,0.00,0.00,0.00
249,201161.00,0.00,0.00,0.00,0.00
250,203619.40,0.00,0.00,0.00,0.00
251,204164.90,0.00,0.00,0.00,0.00
252,204306.70,0.00,0.00,0.00,0.00
253,206532.30,0.00,0.00,0.00,0.00
254,209028.70,0.00,0.00,0.00,0.00
255,211215.10,0.00,0.00,0.00,0.00
256,210989.10,0.00,0.00,0.00,0.00
257,212818.60,0.00,0.00,0.00,0.00
258,215551.00,0.00,0.00,0.00,0.00
259,216123.10,0.00,0.00,0.00,0.00
260,218606.20,0.00,0.00,0.00,0.00
261,218303.40,0.00,0.00,0.00,0.00
262,223848.90,0.00,0.00,0.00,0.00
263,222553.90,0.00,0.00,0.00,0.00
264,224778.00,0.00,0.00,0.00,0.00
265,227785.20,0.00,0.00,0.00,0.00
266,228347.70,0.00,0.00,0.00,0.00
267,232128.10,0.00,0.00,0.00,0.00
268,233324.70,0.00,0.00,0.00,0.00
269,234013.90,0.00,0.00,0.00,0.00
270,237719.60,0.00,0.00,0.00,0.00
271,237082.70,0.00,0.00,0.00,0.00
272,239718.80,0.00,0.00,0.00,0.00
273,241931.70,0.00,0.00,0.00,0.00
274,244093.00,0.00,0.00,0.00,0.00
275,243558.50,0.00,0.00,0.00,0.00
276,246091.40,0.00,0.00,0.00,0.00
277,246641.80,0.00,0.00,0.00,0.00
278,250902.00,0.00,0.00,0.00,0.00
279,249882.60,0.00,0.00,0.00,0.00
280,253156.10,0.00,0.00,0.00,0.00
281,255089.50,0.00,0.00,0.00,0.00
282,255290.20,0.00,0.00,0.00,0.00
283,259035.50,0.00,0.00,0.00,0.00
284,259363.80,0.00,0.00,0.00,0.00
285,258301.60,0.00,0.00,0.00,0.00
286,263948.00,0.00,0.00,0.00,0.00
287,265761.60,0.00,0.00,0.00,0.00
288,266724.00,0.00,0.00,0.00,0.00
289,269164.60,0.00,0.00,0.00,0.00
290,270634.00,0.00,0.00,0.00,0.00
291,270923.40,0.00,0.00,0.00,0.00
292,271623.00,0.00,0.00,0.00,0.00
293,276714.60,0.00,0.00,0.00,0.00
294,275022.80,0.00,0.00,0.00,0.00
295,278837.40,0.00,0.00,0.00,0.00
296,281017.90,0.00,0.00,0.00,0.00
297,284048.90,0.00,0.00,0.00,0.00
298,284376.30,0.00,0.00,0.00,0.00
299,284135.90,0.00,0.00,0.00,0.00
300,288680.00,0.00,0.00,0.00,0.00
301,289826.40,0.00,0.00,0.00,0.00
302,295100.00,0.00,0.00,0.00,0.00
303,293314.30,0.00,0.00,0.00,0.00
304,298138.00,0.00,0.00,0.00,0.00
305,299000.40,0.00,0.00,0.00,0.00
306,299293.20,0.00,0.00,0.00,0.00
307,301747.30,0.00,0.00,0.00,0.00
308,301936.10,0.00,0.00,0.00,0.00
309,309403.50,0.00,0.00,0.00,0.00
310,304039.90,0.00,0.00,0.00,0.00
311,310209.60,0.00,0.00,0.00,0.00
312,312058.60,0.00,0.00,0.00,0.00
313,317129.20,0.00,0.00,0.00,0.00
314,318203.50,0.00,0.00,0.00,0.00
315,319026.60,0.00,0.00,0.00,0.00
316,320328.60,0.00,0.00,0.00,0.00
317,320640.90,0.00,0.00,0.00,0.00
318,321557.80,0.00,0.00,0.00,0.00
319,324196.40,0.00,0.00,0.00,0.00
320,329116.10,0.00,0.00,0.00,0.00
321,328506.20,0.00,0.00,0.00,0.00
322,332893.80,0.00,0.00,0.00,0.00
323,332727.50,0.00,0.00,0.00,0.00
324,336002.50,0.00,0.00,0.00,0.00
325,339396.90,0.00,0.00,0.00,0.00
326,336220.90,0.00,0.00,0.00,0.00
327,342573.80,0.00,0.00,0.00,0.00
328,344702.30,0.00,0.00,0.00,0.00
329,347354.40,0.00,0.00,0.00,0.00
330,347703.60,0.00,0.00,0.00,0.00
331,351107.90,0.00,0.00,0.00,0.00
332,349358.00,0.00,0.00,0.00,0.00
333,354329.40,0.00,0.00,0.00,0.00
334,354488.30,0.00,0.00,0.00,0.00
335,358837.40,0.00,0.00,0.00,0.00
336,358178.50,0.00,0.00,0.00,0.00
337,363833.60,0.00,0.00,0.00,0.00
338,365149.10,0.00,0.00,0.00,0.00
339,366727.60,0.00,0.00,0.00,0.00
340,367857.40,0.00,0.00,0.00,0.00
341,368827.10,0.00,0.00,0.00,0.00
342,374093.50,0.00,0.00,0.00,0.00
343,372731.10,0.00,0.00,0.00,0.00
344,379022.00,0.00,0.00,0.00,0.00
345,381509.20,0.00,0.00,0.00,0.00
346,384347.30,0.00,0.00,0.00,0.00
347,382443.40,0.00,0.00,0.00,0.00
348,384276.40,0.00,0.00,0.00,0.00
349,389561.40,0.00,0.00,0.00,0.00
350,390139.70,0.00,0.00,0.00,0.00
351,394432.00,0.00,0.00,0.00,0.00
352,396071.70,0.00,0.00,0.00,0.00
353,396421.20,0.00,0.00,0.00,0.00
354,399730.90,0.00,0.00,0.00,0.00
355,406092.70,0.00,0.00,0.00,0.00
356,404249.90,0.00,0.00,0.00,0.00
357,411973.30,0.00,0.00,0.00,0.00
358,410358.80,0.00,0.00,0.00,0.00
359,405646.00,0.00,0.00,0.00,0.00
360,410343.10,0.00,0.00,0.00,0.00
361,410426.40,0.00,0.00,0.00,0.00
362,421803.50,0.00,0.00,0.00,0.00
363,419804.30,0.00,0.00,0.00,0.00
364,421154.90,0.00,0.00,0.00,0.00
365,420038.20,0.00,0.00,0.00,0.00
366,426675.20,0.00,0.00,0.00,0.00
367,431104.10,0.00,0.00,0.00,0.00
368,432706.30,0.00,0.00,0.00,0.00
369,438772.90,0.00,0.00,0.00,0.00
370,434319.60,0.00,0.00,0.00,0.00
371,435404.20,0.00,0.00,0.00,0.00
372,437147.70,0.00,0.00,0.00,0.00
373,442973.10,0.00,0.00,0.00,0.00
374,443965.00,0.00,0.00,0.00,0.00
375,444509.00,0.00,0.00,0.00,0.00
376,448352.70,0.00,0.00,0.00,0.00
377,454029.20,0.00,0.00,0.00,0.00
378,451698.10,0.00,0.00,0.00,0.00
379,456944.90,0.00,0.00,0.00,0.00
380,457679.50,0.00,0.00,0.00,0.00
381,462908.90,0.00,0.00,0.00,0.00
382,462695.40,0.00,0.00,0.00,0.00
383,463280.30,0.00,0.00,0.00,0.00
384,466367.50,0.00,0.00,0.00,0.00
385,467610.10,0.00,0.00,0.00,0.00
386,473247.20,0.00,0.00,0.00,0.00
387,471504.70,0.00,0.00,0.00,0.00
388,474268.50,0.00,0.00,0.00,0.00
389,479312.50,0.00,0.00,0.00,0.00
390,485376.00,0.00,0.00,0.00,0.00
391,487745.60,0.00,0.00,0.00,0.00
392,488040.30,0.00,0.00,0.00,0.00
393,494769.00,0.00,0.00,0.00,0.00
394,492554.50,0.00,0.00,0.00,0.00
395,491940.40,0.00,0.00,0.00,0.00
396,498390.30,0.00,0.00,0.00,0.00
397,498938.10,0.00,0.00,0.00,0.00
398,500499.30,0.00,0.00,0.00,0.00
399,501129.40,0.00,0.00,0.00,0.00
400,506156.20,0.00,0.00,0.00,0.00
401,506051.60,0.00,0.00,0.00,0.00
402,516014.00,0.00,0.00,0.00,0.00
403,518303.30,0.00,0.00,0.00,0.00
404,514982.80,0.00,0.00,0.00,0.00
405,519655.80,0.00,0.00,0.00,0.00
406,523305.00,0.00,0.00,0.00,0.00
407,525688.60,0.00,0.00,0.00,0.00
408,525624.70,0.00,0.00,0.00,0.00
409,530509.30,0.00,0.00,0.00,0.00
410,530199.30,0.00,0.00,0.00,0.00
411,535129.70,0.00,0.00,0.00,0.00
412,537771.90,0.00,0.00,0.00,0.00
413,539348.30,0.00,0.00,0.00,0.00
414,543748.40,0.00,0.00,0.00,0.00
415,545594.70,0.00,0.00,0.00,0.00
416,549160.10,0.00,0.00,0.00,0.00
417,551594.30,0.00,0.00,0.00,0.00
418,549429.70,0.00,0.00,0.00,0.00
419,555911.40,0.00,0.00,0.00,0.00
420,561082.40,0.00,0.00,0.00,0.00
421,559114.70,0.00,0.00,0.00,0.00
422,561473.10,0.00,0.00,0.00,0.00
423,566280.80,0.00,0.00,0.00,0.00
424,570817.70,0.00,0.00,0.00,0.00
425,574087.60,0.00,0.00,0.00,0.00
426,574532.90,0.00,0.00,0.00,0.00
427,577525.10,0.00,0.00,0.00,0.00
428,581560.40,0.00,0.00,0.00,0.00
429,584648.20,0.00,0.00,0.00,0.00
430,582141.40,0.00,0.00,0.00,0.00
431,583887.20,0.00,0.00,0.00,0.00
432,588295.60,0.00,0.00,0.00,0.00
433,591412.90,0.00,0.00,0.00,0.00
434,594568.00,0.00,0.00,0.00,0.00
435,596386.90,0.00,0.00,0.00,0.00
436,601575.50,0.00,0.00,0.00,0.00
437,599971.80,0.00,0.00,0.00,0.00
438,607499.60,0.00,0.00,0.00,0.00
439,604288.00,0.00,0.00,0.00,0.00
440,606292.40,0.00,0.00,0.00,0.00
441,615115.70,0.00,0.00,0.00,0.00
442,609699.80,0.00,0.00,0.00,0.00
443,612402.10,0.00,0.00,0.00,0.00
444,616780.70,0.00,0.00,0.00,0.00
445,626440.20,0.00,0.00,0.00,0.00
446,621066.80,0.00,0.00,0.00,0.00
447,633287.40,0.00,0.00,0.00,0.00
448,633224.30,0.00,0.00,0.00,0.00
449,632634.30,0.00,0.00,0.00,0.00
450,630825.50,0.00,0.00,0.00,0.00
